Date,2x LETF Change,3x LETF Change
2016-01-21,1.03687,1.55695
2016-01-20,-2.3439,-3.47932
2016-01-19,0.13143,0.14412
2016-01-15,-4.31189,-6.47898
2016-01-14,3.32281,5.0008
2016-01-13,-4.99118,-7.47471
2016-01-12,1.5765,2.33915
2016-01-11,0.16149,0.24966
2016-01-08,-2.17658,-3.25382
2016-01-07,-4.74837,-7.11556
2016-01-06,-2.55784,-3.83657
2016-01-05,0.39254,0.58487
2016-01-04,-2.99857,-4.52966
2015-12-31,-1.9141,-2.83589
2015-12-30,-1.4266,-2.13831
2015-12-29,2.16267,3.24096
2015-12-28,-0.45242,-0.66859
2015-12-24,-0.34204,-0.49536
2015-12-23,2.50199,3.74073
2015-12-22,1.45513,2.45083
2015-12-21,1.5933,2.35707
2015-12-18,-3.56407,-5.35373
2015-12-17,-2.99631,-4.47489
2015-12-16,2.90955,4.36871
2015-12-15,2.11529,3.17998
2015-12-14,0.97831,1.44662
2015-12-11,-3.87147,-5.79559
2015-12-10,0.47244,0.69417
2015-12-09,-1.55039,-2.31125
2015-12-08,-1.27047,-1.91915
2015-12-07,-1.38868,-2.08642
2015-12-04,4.08484,6.14087
2015-12-03,-2.86892,-4.29867
2015-12-02,-2.15022,-3.24302
2015-12-01,2.11955,3.21209
2015-11-30,-0.90662,-1.37676
2015-11-27,0.16649,0.23728
2015-11-25,-0.01513,-0.01469
2015-11-24,0.24272,0.37215
2015-11-23,-0.25722,-0.37077
2015-11-20,0.79305,1.18586
2015-11-19,-0.21306,-0.32904
2015-11-18,3.25267,4.86411
2015-11-17,-0.23515,-0.34386
2015-11-16,3.00339,4.51054
2015-11-13,-2.24152,-3.36387
2015-11-12,-2.76285,-4.1476
2015-11-11,-0.67083,-0.97452
2015-11-10,0.36725,0.52758
2015-11-09,-1.93577,-2.89728
2015-11-06,-0.05999,-0.07326
2015-11-05,-0.17964,-0.29173
2015-11-04,-0.6396,-0.96723
2015-11-03,0.53836,0.82982
2015-11-02,2.37293,3.55812
2015-10-30,-0.95527,-1.4561
2015-10-29,-0.07576,-0.10374
2015-10-28,2.35732,3.56578
2015-10-27,-0.49383,-0.76281
2015-10-26,-0.41494,-0.59136
2015-10-23,2.21489,3.30498
2015-10-22,3.34416,4.99983
2015-10-21,-1.17119,-1.72959
2015-10-20,-0.272,-0.41864
2015-10-19,0.06404,0.0807
2015-10-16,0.88839,1.35527
2015-10-15,2.99451,4.4867
2015-10-14,-0.93935,-1.41271
2015-10-13,-1.33333,-2.01071
2015-10-12,0.22816,0.36371
2015-10-09,0.14689,0.21532
2015-10-08,1.77741,2.65442
2015-10-07,1.67201,2.51177
2015-10-06,-0.72099,-1.08696
2015-10-05,3.64964,5.4971
2015-10-02,2.897,4.32966
2015-10-01,0.413,0.61158
2015-09-30,3.82177,5.7158
2015-09-29,0.22422,0.38504
2015-09-28,-5.07272,-7.62332
2015-09-25,-0.08861,-0.1498
2015-09-24,-0.68638,-0.99981
2015-09-23,-0.40316,-0.60729
2015-09-22,-2.47863,-3.70387
2015-09-21,0.91427,1.36501
2015-09-18,-3.23819,-4.85403
2015-09-17,-0.48173,-0.72939
2015-09-16,1.74075,2.61142
2015-09-15,2.56544,3.85102
2015-09-14,-0.80812,-1.21468
2015-09-11,0.9547,1.43098
2015-09-10,1.07018,1.60133
2015-09-09,-2.76356,-4.16316
2015-09-08,5.03494,7.57116
2015-09-04,-3.05715,-4.58067
2015-09-03,0.22632,0.34502
2015-09-02,3.71975,5.5415
2015-09-01,-5.92832,-8.8763
2015-08-31,-1.67029,-2.48781
2015-08-28,0.11706,0.20488
2015-08-27,4.89388,7.31037
2015-08-26,7.78975,11.70715
2015-08-25,-2.65047,-4.02653
2015-08-24,-7.96205,-11.84416
2015-08-21,-6.30159,-9.51098
2015-08-20,-4.22621,-6.33989
2015-08-19,-1.63003,-2.46193
2015-08-18,-0.50588,-0.75309
2015-08-17,1.08287,1.61671
2015-08-14,0.77296,1.16854
2015-08-13,-0.24191,-0.34929
2015-08-12,0.22731,0.35052
2015-08-11,-1.85901,-2.82416
2015-08-10,2.5469,3.84672
2015-08-07,-0.54603,-0.86221
2015-08-06,-1.52353,-2.2424
2015-08-05,0.69183,1.03911
2015-08-04,-0.43426,-0.67388
2015-08-03,-0.58062,-0.8388
2015-07-31,-0.44464,-0.67768
2015-07-30,0.02965,0.02839
2015-07-29,1.45909,2.20843
2015-07-28,2.48189,3.71273
2015-07-27,-1.17307,-1.7504
2015-07-24,-2.1321,-3.2033
2015-07-23,-1.12045,-1.69335
2015-07-22,-0.45495,-0.69507
2015-07-21,-0.844,-1.27607
2015-07-20,0.14573,0.23394
2015-07-17,0.20444,0.31747
2015-07-16,1.60237,2.41628
2015-07-15,-0.13335,-0.22543
2015-07-14,0.88191,1.32857
2015-07-13,2.21543,3.33613
2015-07-10,2.48982,3.68881
2015-07-09,0.44039,0.67823
2015-07-08,-3.28567,-4.92308
2015-07-07,1.21632,1.82023
2015-07-06,-0.74878,-1.15027
2015-07-02,-0.0916,-0.10298
2015-07-01,1.45601,2.15215
2015-06-30,0.52943,0.78856
2015-06-29,-4.17786,-6.24276
2015-06-26,-0.04474,-0.0712
2015-06-25,-0.59303,-0.88732
2015-06-24,-1.57595,-2.23079
2015-06-23,0.1315,0.20698
2015-06-22,1.19769,1.82647
2015-06-19,-1.0534,-1.6039
2015-06-18,2.01493,3.0047
2015-06-17,0.37453,0.58745
2015-06-16,1.13636,1.70455
2015-06-15,-0.91578,-1.39334
2015-06-12,-1.42075,-2.08173
2015-06-11,0.43103,0.60841
2015-06-10,2.42046,3.62208
2015-06-09,0.06093,0.1176
2015-06-08,-1.26335,-1.9012
2015-06-05,-0.31484,-0.43023
2015-06-04,-1.69492,-2.58466
2015-06-03,0.45899,0.67511
2015-06-02,-0.19211,-0.28064
2015-06-01,0.41549,0.63514
2015-05-29,-1.26007,-1.89712
2015-05-28,-0.2193,-0.33122
2015-05-27,1.8615,2.78
2015-05-26,-2.07088,-3.09278
2015-05-22,-0.46451,-0.6689
2015-05-21,0.51065,0.74278
2015-05-20,-0.1675,-0.26751
2015-05-19,-0.09459,-0.13686
2015-05-18,0.61493,0.91954
2015-05-15,0.176,0.26324
2015-05-14,2.15763,3.25613
2015-05-13,-0.01498,-0.03563
2015-05-12,-0.58088,-0.87228
2015-05-11,-0.98805,-1.48103
2015-05-08,2.68797,4.03402
2015-05-07,0.8014,1.19912
2015-05-06,-0.82507,-1.23487
2015-05-05,-2.35051,-3.53213
2015-05-04,0.58736,0.87678
2015-05-01,2.17259,3.27094
2015-04-30,-2.00983,-3.02995
2015-04-29,-0.76088,-1.12019
2015-04-28,0.57954,0.86126
2015-04-27,-0.8399,-1.25497
2015-04-24,0.44402,0.66662
2015-04-23,0.49829,0.73515
2015-04-22,1.0142,1.52153
2015-04-21,-0.29213,-0.4429
2015-04-20,1.83843,2.76845
2015-04-17,-2.27374,-3.39799
2015-04-16,-0.14144,-0.23356
2015-04-15,1.01519,1.53061
2015-04-14,0.33198,0.4909
2015-04-13,-0.91208,-1.36036
2015-04-10,1.04245,1.55512
2015-04-09,0.88401,1.33397
2015-04-08,0.62112,0.90983
2015-04-07,-0.43518,-0.62496
2015-04-06,1.33065,1.97901
2015-04-02,0.69331,1.0531
2015-04-01,-0.75763,-1.15327
2015-03-31,-1.74706,-2.62486
2015-03-30,2.45136,3.68927
2015-03-27,0.50055,0.76194
2015-03-26,-0.47482,-0.71114
2015-03-25,-3.10002,-4.46564
2015-03-24,-1.20715,-1.82307
2015-03-23,-0.3638,-0.53641
2015-03-20,1.8065,2.70324
2015-03-19,-0.97305,-1.46401
2015-03-18,2.42257,3.64121
2015-03-17,-0.66255,-1.00359
2015-03-16,2.7063,4.05596
2015-03-13,-1.22074,-1.82636
2015-03-12,2.56756,3.85558
2015-03-11,-0.37894,-0.5487
2015-03-10,-3.36436,-5.07095
2015-03-09,0.80751,1.20312
2015-03-06,-2.8249,-4.2181
2015-03-05,0.24723,0.3641
2015-03-04,-0.84683,-1.26877
2015-03-03,-0.89812,-1.35586
2015-03-02,1.2296,1.84095
2015-02-27,-0.6,-0.89143
2015-02-26,-0.26596,-0.39843
2015-02-25,-0.1328,-0.19548
2015-02-24,0.56388,0.837
2015-02-23,-0.07414,-0.10541
2015-02-20,1.24606,1.87586
2015-02-19,-0.17983,-0.27843
2015-02-18,-0.05242,-0.09287
2015-02-17,0.33814,0.5162
2015-02-13,0.82582,1.2412
2015-02-12,1.97002,2.95942
2015-02-11,0.06958,0.08212
2015-02-10,2.13186,3.2112
2015-02-09,-0.8533,-1.27262
2015-02-06,-0.63783,-0.95116
2015-02-05,2.09657,3.13781
2015-02-04,-0.78008,-1.16214
2015-02-03,2.89444,4.33561
2015-02-02,2.56965,3.87823
2015-01-30,-2.59214,-3.90334
2015-01-29,1.9153,2.87781
2015-01-28,-2.68338,-4.0277
2015-01-27,-2.67417,-4.02507
2015-01-26,0.50295,0.75758
2015-01-23,-1.09591,-1.64823
2015-01-22,3.03516,4.57248
2015-01-21,0.96216,1.44527
2015-01-20,0.32446,0.46539
2015-01-16,2.68199,4.02152
2015-01-15,-1.86366,-2.7744
2015-01-14,-1.16335,-1.75356
2015-01-13,-0.50639,-0.74377
2015-01-12,-1.61329,-2.43899
2015-01-09,-1.6795,-2.52765
2015-01-08,3.57574,5.36603
2015-01-07,2.39136,3.57981
2015-01-06,-1.80567,-2.68456
2015-01-05,-3.6436,-5.46842
2015-01-02,-0.05459,-0.07562
2014-12-31,-2.06201,-3.10092
2014-12-30,-0.98306,-1.44865
2014-12-29,0.20459,0.29623
2014-12-26,0.64059,0.97795
2014-12-24,-0.00763,-0.03634
2014-12-23,0.33665,0.52813
2014-12-22,0.6236,1.05989
2014-12-19,0.88544,1.36745
2014-12-18,4.85382,7.25338
2014-12-17,4.05932,6.1057
2014-12-16,-1.67486,-2.54172
2014-12-15,-1.29945,-1.91286
2014-12-12,-3.2466,-4.86804
2014-12-11,0.9722,1.44367
2014-12-10,-3.2569,-4.8921
2014-12-09,-0.06991,-0.08232
2014-12-08,-1.41665,-2.14232
2014-12-05,0.33807,0.50122
2014-12-04,-0.23762,-0.35266
2014-12-03,0.7958,1.19688
2014-12-02,1.27543,1.92467
2014-12-01,-1.36606,-2.04869
2014-11-28,-0.48387,-0.74398
2014-11-26,0.55607,0.88435
2014-11-25,-0.17732,-0.3112
2014-11-24,0.55818,0.85189
2014-11-21,1.0735,1.60216
2014-11-20,0.39333,0.59574
2014-11-19,-0.30586,-0.44845
2014-11-18,1.08609,1.60708
2014-11-17,0.1429,0.22439
2014-11-14,0.06355,0.093
2014-11-13,0.13523,0.19429
2014-11-12,-0.10331,-0.14748
2014-11-11,0.14324,0.20979
2014-11-10,0.6246,0.94118
2014-11-07,0.12026,0.173
2014-11-06,0.80821,1.2167
2014-11-05,1.21891,1.81345
2014-11-04,-0.59364,-0.89071
2014-11-03,-0.00813,0.0
2014-10-31,2.32984,3.48779
2014-10-30,1.2639,1.89524
2014-10-29,-0.26053,-0.41308
2014-10-28,2.36579,3.53341
2014-10-27,-0.3002,-0.44298
2014-10-24,1.42671,2.16541
2014-10-23,2.43272,3.62318
2014-10-22,-1.44037,-2.15924
2014-10-21,3.92479,5.8874
2014-10-20,1.83103,2.79083
2014-10-17,2.55457,3.75961
2014-10-16,0.0,-0.06093
2014-10-15,-1.5946,-2.3599
2014-10-14,0.32938,0.50822
2014-10-13,-3.3033,-4.9354
2014-10-10,-2.25918,-3.39508
2014-10-09,-4.11087,-6.13349
2014-10-08,3.53201,5.26268
2014-10-07,-3.03108,-4.55683
2014-10-06,-0.3073,-0.43822
2014-10-03,2.22513,3.31132
2014-10-02,0.01746,0.0357
2014-10-01,-2.65081,-3.99011
2014-09-30,-0.54081,-0.78667
2014-09-29,-0.48772,-0.71403
2014-09-26,1.72797,2.54913
2014-09-25,-3.2445,-4.86686
2014-09-24,1.52088,2.28797
2014-09-23,-1.13806,-1.71351
2014-09-22,-1.60209,-2.39604
2014-09-19,-0.1143,-0.18442
2014-09-18,1.01443,1.52371
2014-09-17,0.25633,0.37635
2014-09-16,1.49379,2.24097
2014-09-15,-0.14246,-0.22524
2014-09-12,-1.19235,-1.78599
2014-09-11,0.22407,0.3369
2014-09-10,0.75251,1.11371
2014-09-09,-1.30385,-1.95599
2014-09-08,-0.58249,-0.88068
2014-09-05,0.99428,1.50898
2014-09-04,-0.30563,-0.45694
2014-09-03,-0.12375,-0.18723
2014-09-02,-0.10714,-0.16252
2014-08-29,0.65533,1.00213
2014-08-28,-0.28125,-0.44999
2014-08-27,0.02482,0.0491
2014-08-26,0.19067,0.30384
2014-08-25,0.9625,1.44018
2014-08-22,-0.3586,-0.5628
2014-08-21,0.5872,0.88549
2014-08-20,0.50586,0.74874
2014-08-19,1.03927,1.55512
2014-08-18,1.698,2.55934
2014-08-15,0.0,0.00894
2014-08-14,0.8739,1.31445
2014-08-13,1.3911,2.07596
2014-08-12,-0.30916,-0.46932
2014-08-11,0.57747,0.86432
2014-08-08,2.31797,3.46464
2014-08-07,-1.07904,-1.60256
2014-08-06,0.06298,0.08345
2014-08-05,-1.93241,-2.89033
2014-08-04,1.43202,2.15232
2014-08-01,-0.57839,-0.86605
2014-07-31,-3.99795,-5.99177
2014-07-30,0.04273,0.06021
2014-07-29,-0.89777,-1.34541
2014-07-28,0.05084,0.07621
2014-07-25,-0.95678,-1.45206
2014-07-24,0.07559,0.13387
2014-07-23,0.37093,0.53785
2014-07-22,0.97038,1.4835
2014-07-21,-0.45755,-0.69444
2014-07-18,2.04929,3.072
2014-07-17,-2.33913,-3.51957
2014-07-16,0.82588,1.27029
2014-07-15,-0.38168,-0.5763
2014-07-14,0.96771,1.44479
2014-07-11,0.30925,0.45771
2014-07-10,-0.82638,-1.23737
2014-07-09,0.91996,1.39268
2014-07-08,-1.34023,-2.0256
2014-07-07,-0.7827,-1.16461
2014-07-03,1.08039,1.62591
2014-07-02,0.14483,0.21346
2014-07-01,1.36442,2.05468
2014-06-30,-0.07766,-0.12158
2014-06-27,0.38112,0.58625
2014-06-26,-0.1902,-0.2967
2014-06-25,0.88087,1.38845
2014-06-24,-1.25732,-1.89972
2014-06-23,-0.04304,-0.06086
2014-06-20,0.35418,0.52288
2014-06-19,0.26851,0.41109
2014-06-18,1.52128,2.29163
2014-06-17,0.45936,0.66661
2014-06-16,0.1504,0.24388
2014-06-13,0.62316,0.93928
2014-06-12,-1.3784,-2.06268
2014-06-11,-0.68881,-1.03393
2014-06-10,-0.03486,-0.07047
2014-06-09,0.18337,0.28321
2014-06-06,0.95205,1.42819
2014-06-05,1.31285,1.97857
2014-06-04,0.40352,0.60824
2014-06-03,-0.07168,-0.11047
2014-06-02,0.17953,0.23973
2014-05-30,0.33324,0.53827
2014-05-29,1.0926,1.64074
2014-05-28,-0.19991,-0.29165
2014-05-27,1.1954,1.7799
2014-05-23,0.84384,1.26931
2014-05-22,0.4939,0.74217
2014-05-21,1.65782,2.47119
2014-05-20,-1.29044,-1.94232
2014-05-19,0.75372,1.15082
2014-05-16,0.74032,1.11368
2014-05-15,-1.81717,-2.74181
2014-05-14,-0.92328,-1.376
2014-05-13,0.13868,0.20251
2014-05-12,1.92235,2.8976
2014-05-09,0.34039,0.50863
2014-05-08,-0.22642,-0.34765
2014-05-07,1.19332,1.8011
2014-05-06,-1.78153,-2.67803
2014-05-05,0.37647,0.56441
2014-05-02,-0.2722,-0.40414
2014-05-01,-0.03753,-0.03963
2014-04-30,0.62311,0.91504
2014-04-29,0.93387,1.41222
2014-04-28,0.65222,0.978
2014-04-25,-1.62295,-2.43495
2014-04-24,0.35035,0.52938
2014-04-23,-0.43368,-0.64509
2014-04-22,0.83658,1.23618
2014-04-21,0.73741,1.11768
2014-04-17,0.26887,0.41821
2014-04-16,2.09804,3.14715
2014-04-15,1.35135,2.01868
2014-04-14,1.63603,2.45374
2014-04-11,-1.87296,-2.82262
2014-04-10,-4.20543,-6.27299
2014-04-09,2.19247,3.28068
2014-04-08,0.8216,1.22577
2014-04-07,-2.17204,-3.2536
2014-04-04,-2.47294,-3.73676
2014-04-03,-0.24204,-0.34014
2014-04-02,0.60879,0.90247
2014-04-01,1.39601,2.11422
2014-03-31,1.6017,2.39002
2014-03-28,0.94477,1.39359
2014-03-27,-0.36875,-0.52768
2014-03-26,-1.44415,-2.11647
2014-03-25,0.9169,1.36557
2014-03-24,-0.95593,-1.45675
2014-03-21,-0.62696,-0.91239
2014-03-20,1.19196,1.79571
2014-03-19,-1.20608,-1.83312
2014-03-18,1.44509,2.16948
2014-03-17,1.89457,2.87429
2014-03-14,-0.56613,-0.86609
2014-03-13,-2.2983,-3.45646
2014-03-12,0.09546,0.15138
2014-03-11,-1.02041,-1.53055
2014-03-10,-0.08496,-0.11911
2014-03-07,0.10395,0.15926
2014-03-06,0.41754,0.5898
2014-03-05,0.01898,0.04022
2014-03-04,3.00127,4.54973
2014-03-03,-1.46421,-2.21947
2014-02-28,0.53264,0.8247
2014-02-27,1.03718,1.53911
2014-02-26,0.02936,0.04211
2014-02-25,-0.23435,-0.34447
2014-02-24,1.19565,1.78496
2014-02-21,-0.32503,-0.4651
2014-02-20,1.22632,1.81997
2014-02-19,-1.30867,-1.96348
2014-02-18,0.2466,0.38148
2014-02-14,1.00628,1.52792
2014-02-13,1.12846,1.62891
2014-02-12,0.06049,0.15309
2014-02-11,2.21558,3.3034
2014-02-10,0.31011,0.45477
2014-02-07,2.63102,3.8961
2014-02-06,2.59034,3.91389
2014-02-05,-0.32545,-0.42732
2014-02-04,1.47512,2.18475
2014-02-03,-4.55978,-6.81655
2014-01-31,-1.2758,-1.87171
2014-01-30,2.24838,3.35
2014-01-29,-2.02618,-3.05352
2014-01-28,1.22003,1.83997
2014-01-27,-0.96865,-1.43474
2014-01-24,-4.21987,-6.39393
2014-01-23,-1.74476,-2.55518
2014-01-22,0.12759,0.18884
2014-01-21,0.56257,0.84617
2014-01-17,-0.79311,-1.20226
2014-01-16,-0.28315,-0.44766
2014-01-15,1.03581,1.56437
2014-01-14,2.1875,3.30822
2014-01-13,-2.55403,-3.91334
2014-01-10,0.47375,0.75024
2014-01-09,0.08891,0.14798
2014-01-08,0.02964,0.08454
2014-01-07,1.2,1.77917
2014-01-06,-0.52721,-0.81305
2014-01-03,-0.05965,-0.08527
2014-01-02,-1.78676,-2.75402
2013-12-31,0.81701,1.29474
2013-12-30,-0.02952,-0.05239
2013-12-27,-0.02951,-0.03155
2013-12-26,0.95342,1.46174
2013-12-24,0.45894,0.74178
2013-12-23,1.07906,1.59436
2013-12-20,1.01874,1.6317
2013-12-19,-0.13226,-0.26569
2013-12-18,3.38698,5.18189
2013-12-17,-0.65831,-1.05968
2013-12-16,1.24841,1.86598
2013-12-13,-0.03173,-0.04716
2013-12-12,-0.68277,-1.01022
2013-12-11,-2.25873,-3.38771
2013-12-10,-0.66293,-1.03253
2013-12-09,0.39934,0.67062
2013-12-06,2.24037,3.29023
2013-12-05,-0.83056,-1.17535
2013-12-04,-0.21755,-0.31866
2013-12-03,-0.66886,-1.07999
2013-12-02,-0.53224,-0.79219
2013-11-29,-0.1533,-0.21183
2013-11-27,0.53426,0.78595
2013-11-26,0.01028,-0.0673
2013-11-25,-0.21532,-0.235
2013-11-22,0.9941,1.43019
2013-11-21,1.63124,2.45401
2013-11-20,-0.6898,-0.95577
2013-11-19,-0.41632,-0.72041
2013-11-18,-0.72329,-1.05227
2013-11-15,0.84401,1.30674
2013-11-14,1.03169,1.61934
2013-11-13,1.63706,2.3608
2013-11-12,-0.43677,-0.60441
2013-11-11,0.09597,0.03557
2013-11-08,2.68258,4.00765
2013-11-07,-2.57094,-3.78478
2013-11-06,0.96941,1.48086
2013-11-05,-0.57828,-0.93034
2013-11-04,0.72268,1.17075
2013-11-01,0.54224,0.7418
2013-10-31,-0.73205,-1.05869
2013-10-30,-0.98071,-1.49289
2013-10-29,1.12105,1.66225
2013-10-28,0.28105,0.47198
2013-10-25,0.85032,1.22529
2013-10-24,0.66945,1.02698
2013-10-23,-0.92421,-1.34286
2013-10-22,1.1215,1.62526
2013-10-21,0.033,0.08718
2013-10-18,1.29234,1.92379
2013-10-17,1.36646,2.08011
2013-10-16,2.77391,4.13107
2013-10-15,-1.45259,-2.236
2013-10-14,0.83035,1.25227
2013-10-11,1.24942,1.88656
2013-10-10,4.40083,6.612
2013-10-09,0.12206,0.17391
2013-10-08,-2.39457,-3.55019
2013-10-07,-1.72111,-2.60014
2013-10-04,1.43705,2.19813
2013-10-03,-1.78467,-2.66767
2013-10-02,-0.16304,-0.35061
2013-10-01,1.58524,2.3622
2013-09-30,-1.14606,-1.65712
2013-09-27,-0.83498,-1.27388
2013-09-26,0.72421,1.07117
2013-09-25,-0.64988,-0.87315
2013-09-24,-0.48504,-0.70687
2013-09-23,-0.91544,-1.31692
2013-09-20,-1.47689,-2.26458
2013-09-19,-0.35947,-0.55055
2013-09-18,2.4278,3.63423
2013-09-17,0.83536,1.23496
2013-09-16,1.16197,1.77672
2013-09-13,0.48355,0.66025
2013-09-12,-0.56292,-0.76413
2013-09-11,0.62544,0.93662
2013-09-10,1.44858,2.15341
2013-09-09,1.99023,2.97131
2013-09-06,0.08554,0.17422
2013-09-05,0.18364,0.21825
2013-09-04,1.69323,2.55148
2013-09-03,0.84118,1.29957
2013-08-30,-0.63623,-0.98773
2013-08-29,0.4008,0.58708
2013-08-28,0.61752,1.0035
2013-08-27,-3.18448,-4.8191
2013-08-26,-0.82285,-1.22899
2013-08-23,0.79278,1.15645
2013-08-22,1.73719,2.64204
2013-08-21,-1.17719,-1.79274
2013-08-20,0.84086,1.3292
2013-08-19,-1.23351,-1.89772
2013-08-16,-0.60694,-0.84729
2013-08-15,-2.85377,-4.3293
2013-08-14,-1.03863,-1.59615
2013-08-13,0.62236,0.96927
2013-08-12,-0.24599,-0.35352
2013-08-09,-0.65169,-0.95661
2013-08-08,0.79765,1.1591
2013-08-07,-0.69889,-1.01215
2013-08-06,-1.16279,-1.80254
2013-08-05,-0.25264,-0.34311
2013-08-02,0.33414,0.50411
2013-08-01,2.46753,3.65959
2013-07-31,0.02362,0.05534
2013-07-30,0.07091,0.10998
2013-07-29,-0.72736,-1.0773
2013-07-26,0.17628,0.28712
2013-07-25,0.49604,0.71633
2013-07-24,-0.76184,-1.11683
2013-07-23,-0.38529,-0.58237
2013-07-22,0.37501,0.53076
2013-07-19,0.35282,0.54762
2013-07-18,1.04575,1.59906
2013-07-17,0.56166,0.82674
2013-07-16,-0.77078,-1.19086
2013-07-15,0.41677,0.85236
2013-07-12,0.45455,0.43519
2013-07-11,2.74057,4.13471
2013-07-10,0.06149,0.1466
2013-07-09,1.43445,2.12192
2013-07-08,1.0971,1.64009
2013-07-05,2.07234,3.1805
2013-07-03,0.16761,0.23559
2013-07-02,-0.14162,-0.29784
2013-07-01,1.26467,2.14299
2013-06-28,-1.00671,-1.71388
2013-06-27,1.24134,1.8415
2013-06-26,1.86344,2.84834
2013-06-25,1.96797,3.03664
2013-06-24,-2.48809,-3.78745
2013-06-21,0.59912,0.98912
2013-06-20,-5.04425,-7.6569
2013-06-19,-2.74192,-4.03214
2013-06-18,1.53558,2.25606
2013-06-17,1.53378,2.35505
2013-06-14,-1.21463,-1.86104
2013-06-13,3.01858,4.53366
2013-06-12,-1.6618,-2.49342
2013-06-11,-2.02585,-3.05428
2013-06-10,-0.0621,-0.05957
2013-06-07,2.59972,3.91962
2013-06-06,1.75052,2.64813
2013-06-05,-2.77358,-4.20928
2013-06-04,-1.06025,-1.58003
2013-06-03,1.23753,1.93695
2013-05-31,-2.95343,-4.53947
2013-05-30,0.76562,1.16637
2013-05-29,-1.35217,-2.00561
2013-05-28,1.2332,1.82257
2013-05-24,-0.13547,-0.20424
2013-05-23,-0.55113,-0.8405
2013-05-22,-1.59094,-2.3071
2013-05-21,0.30222,0.39042
2013-05-20,-0.09662,-0.10644
2013-05-17,2.0207,3.01139
2013-05-16,-0.98817,-1.46932
2013-05-15,1.06029,1.58747
2013-05-14,2.08936,3.14717
2013-05-13,0.06297,0.1433
2013-05-10,0.76142,1.06141
2013-05-09,-0.59291,-0.85604
2013-05-08,0.90377,1.32781
2013-05-07,1.0418,1.56652
2013-05-06,0.43922,0.7301
2013-05-03,2.08361,3.09128
2013-05-02,1.85359,2.72663
2013-05-01,-1.81986,-2.66277
2013-04-30,0.49033,0.72579
2013-04-29,1.38385,2.04625
2013-04-26,-0.38812,-0.6121
2013-04-25,0.83671,1.28923
2013-04-24,0.05401,0.11771
2013-04-23,2.08132,3.09385
2013-04-22,0.93211,1.39339
2013-04-19,1.75538,2.61691
2013-04-18,-1.28563,-1.85349
2013-04-17,-2.93001,-4.46042
2013-04-16,2.88904,4.33713
2013-04-15,-4.60658,-6.87454
2013-04-12,-0.55607,-0.83653
2013-04-11,0.69324,0.99253
2013-04-10,2.45868,3.73645
2013-04-09,0.70151,1.04033
2013-04-08,1.32404,1.98192
2013-04-05,-0.87041,-1.29859
2013-04-04,0.83589,1.29755
2013-04-03,-2.07367,-3.16713
2013-04-02,1.00593,1.50814
2013-04-01,-0.80645,-1.11694
2013-03-28,0.702,0.92911
2013-03-27,-0.06878,-0.05984
2013-03-26,1.5505,2.22323
2013-03-25,-0.6798,-1.0261
2013-03-22,1.49254,2.33184
2013-03-21,-1.66159,-2.49144
2013-03-20,1.27612,1.97344
2013-03-19,-0.47453,-0.70346
2013-03-18,-1.1315,-1.72775
2013-03-15,-0.28894,-0.37894
2013-03-14,1.12703,1.68833
2013-03-13,0.29305,0.41329
2013-03-12,-0.48604,-0.7326
2013-03-11,0.68512,1.07581
2013-03-08,0.87447,1.25859
2013-03-07,0.38227,0.59262
2013-03-06,0.26973,0.4057
2013-03-05,1.89498,2.77069
2013-03-04,0.94918,1.4952
2013-03-01,0.54324,0.95927
2013-02-28,-0.26358,-0.54726
2013-02-27,2.56834,3.81338
2013-02-26,1.27776,1.96942
2013-02-25,-3.70587,-5.61285
2013-02-22,1.83473,2.85271
2013-02-21,-1.19381,-1.76379
2013-02-20,-2.50036,-3.76995
2013-02-19,1.44315,2.10733
2013-02-15,-0.18915,-0.28913
2013-02-14,0.1749,0.28095
2013-02-13,0.20447,0.30096
2013-02-12,0.30765,0.46202
2013-02-11,-0.08782,-0.10407
2013-02-08,1.12493,1.66763
2013-02-07,-0.29516,-0.42943
2013-02-06,0.133,0.19161
2013-02-05,2.09716,3.12602
2013-02-04,-2.31393,-3.47424
2013-02-01,2.03008,3.10037
2013-01-31,-0.49379,-0.75957
2013-01-30,-0.75735,-1.13565
2013-01-29,0.95952,1.30733
2013-01-28,-0.32875,-0.43698
2013-01-25,1.08761,1.64881
2013-01-24,0.01511,0.05926
2013-01-23,0.31828,0.50625
2013-01-22,0.93315,1.471
2013-01-18,0.61567,0.83242
2013-01-17,1.16786,1.79901
2013-01-16,0.03115,0.00993
2013-01-15,0.2029,0.24878
2013-01-14,-0.18695,-0.25807
2013-01-11,0.0,0.00993
2013-01-10,1.51827,2.24168
2013-01-09,0.55662,0.88567
2013-01-08,-0.58498,-0.84644
2013-01-07,-0.65965,-1.02616
2013-01-04,0.96733,1.45525
2013-01-03,-0.45777,-0.74873
2013-01-02,5.11034,7.63423
2012-12-31,3.48558,5.36747
2012-12-28,-2.24908,-3.4725
2012-12-27,-0.20101,-0.27615
2012-12-26,-1.14257,-1.43979
2012-12-24,-0.47792,-0.73218
2012-12-21,-1.87581,-2.80076
2012-12-20,1.12837,1.67957
2012-12-19,-1.51393,-2.25122
2012-12-18,2.30681,3.44246
2012-12-17,2.37854,3.57677
2012-12-14,-0.8364,-1.24281
2012-12-13,-1.20641,-1.80747
2012-12-12,0.13238,0.19291
